Serial,sequence_ID,sequence_length,telo_density,Telomere_start,Telomere_end,Telomere_length,telo_density_mismatch,Telomere_start_mismatch,Telomere_end_mismatch,Telomere_length_mismatch
631,1f18439e-377b-426d-b351-ddf6e0de5098,1146,0.9574468085106383,95,940,846,0.986013986013986,89,946,858
632,50dbad95-7d28-48c8-9ea1-02a8ceecca00,11563,0.9801108575154874,94,6227,6134,0.9793114096032114,88,6564,6477
633,245dd1b1-2f3d-4a1e-a77e-960dd038dbe9,65988,0.9591679506933745,93,5284,5192,0.9940556088207095,87,5301,5215
634,11daad38-ee1a-4510-bec2-98ee700e001a,69131,0.9695817490494296,81,2710,2630,0.9984162179284131,75,3231,3157
635,e27c26a2-36ce-461d-b265-9e5258c984f8,1056,0.9989658738366081,87,1053,967,0.998972250770812,81,1053,973
636,a90c3c3e-cbb4-4f2f-9b56-a43b31d88f6c,14292,0.991558673166092,93,8503,8411,0.9907869907869908,87,9095,9009
637,f7ac1b41-1934-492e-9cb0-2f204c5e591a,7833,0.9131973706387999,92,6024,5933,0.991581074254925,86,6024,5939
638,c37ae8de-8333-4bb1-8510-7e4db7d74040,61888,0.958041066190537,100,7940,7841,0.9924204143506822,100,8015,7916
639,792fd365-b47c-44f8-b759-eaceeeef9209,41538,0.9561883899233297,100,5577,5478,0.9874408445576993,94,5587,5494
640,d16430a1-e98e-47ed-8d28-19eca1cab89d,2281,0.9951219512195122,91,295,205,0.9533096926713948,85,1776,1692
641,37e6da54-ad1e-4d74-80a1-8cb47cf4d177,23654,0.9342514438027544,93,4594,4502,0.9838536060279871,87,4731,4645
642,97f6342b-7f2c-4ddb-b434-bb41707bb7c4,1238,0.9982394366197183,81,1216,1136,0.9982486865148862,75,1216,1142
643,a4640fb7-13b9-4185-80e7-c8d500bf164f,3465,0.9997029997029997,94,3460,3367,0.9997039668442865,88,3465,3378
644,e8310bb6-2f06-4ba4-b536-66bad42d4cb5,16736,0.9244357212953876,85,8236,8152,0.9783903749561967,85,8645,8561
645,5520aa1e-2a75-41a7-881f-93ca39e4b57e,83344,0.9977641140301845,95,3672,3578,0.9714162905652267,89,4741,4653
646,43c05be9-2a9e-4261-b18d-5fba2c3694e4,100736,0.8583232914443105,89,5897,5809,0.9726732036650056,83,6303,6221
647,5962ce4b-3e5a-428f-a3ff-a13aafb3447c,68752,0.9574331550802139,92,4766,4675,0.9899590163934426,86,4965,4880
648,d2ba894d-0d3a-4759-8202-08c7a4b373af,6168,0.9853641933287951,90,5965,5876,0.9910729324574701,84,6020,5937
649,ed597b1c-120a-4305-a043-d3ab19f9a892,11345,0.9427239029056559,88,8450,8363,0.9922689469368631,82,8618,8537
650,2ccfbb75-f8e1-4bf2-951e-2b06484ac4a7,8453,0.9668934240362812,92,6706,6615,0.9943254362320897,86,7134,7049
651,3891d60c-4855-4d20-a4b9-e8295b0ab322,9987,0.9951438177063877,88,2764,2677,0.9897179788484136,82,3485,3404
652,d1585384-8499-4a49-8648-9e8e160e223b,81798,0.9931362196409715,86,3873,3788,0.9724506578947368,80,4943,4864
653,645b3ca0-ec78-43e0-bc71-c1e3e9e9c88c,65645,0.9889380530973452,99,6426,6328,0.9923565041822902,93,7026,6934
654,a7edd5e1-3aed-4a32-abf4-08d9da2b664b,41486,0.8691660290742158,90,4010,3921,0.983702571937866,84,4010,3927
655,5e224b0e-d1db-43ac-9fbe-22cebd38a2ba,19255,0.8601845280340668,93,4319,4227,0.9705991124260355,87,5494,5408
656,cb4d56b3-4d05-4c74-b8f9-3eaee6072e89,11705,0.9442402939766736,93,6351,6259,0.9864074600916706,87,6413,6327
657,615635e5-f995-4ea6-8d96-9f6dd140d25f,47974,0.9875738439600733,92,9909,9818,0.9987438399845395,86,10434,10349
658,6e052fca-16df-4090-b12c-be8fecca253f,15676,0.9171668667466987,92,5089,4998,0.9807541241162608,86,5177,5092
659,5f7f21f9-0854-4687-9d16-b5cd358f74d5,29233,0.9619113573407202,91,2978,2888,0.978985289702792,85,3415,3331
660,f284f36e-7a78-4da5-8a4b-17160a9f31ea,14819,0.9114323258869907,90,3894,3805,0.9756762423988258,84,4852,4769
661,3718e650-3067-498f-bce4-3e814714d16d,1124,0.9940476190476191,116,1123,1008,0.9940828402366864,110,1123,1014
662,df95a4a2-d527-4a53-b9c7-7a6512ad3039,4635,0.994538114462123,119,4329,4211,0.9986728599867286,113,4633,4521
663,2e75300e-5412-47f8-966e-797abb653994,45333,0.970461334218387,118,9156,9039,0.9880786166899367,112,9422,9311
664,97aea89c-d91b-49ea-807c-72b7f8b97c61,64057,0.995788365359305,90,7687,7598,0.9931832014607426,84,8298,8215
665,5897e955-a80f-4515-ade1-6a354bf22cd3,64987,0.8947368421052632,94,5223,5130,0.9687916270218839,88,5342,5255
666,342dc6a5-4b6e-48a3-89d4-ad54b5658ba5,35106,0.9362892811020233,89,4734,4646,0.9890369733447979,83,4734,4652
667,c5d2e458-08c4-4728-82aa-5bbeac3e43b3,1025,0.9924812030075187,92,1022,931,0.9989327641408752,86,1022,937
668,768abc2f-1e45-4a63-a87f-0ea2f312346c,13336,0.9942857142857143,96,1320,1225,0.9695639449809774,90,3506,3417
669,ba4b5e17-38b5-4ce8-ad93-adf7245809f7,1310,0.9950738916256158,91,1308,1218,0.9991830065359477,85,1308,1224
670,b4fed45b-800a-4c11-9e9e-fdb00c9cc965,14565,0.9132521225544481,93,8219,8127,0.9873635136793032,87,8237,8151
671,52342bbe-8174-4abc-a0c4-51b340e12e5f,47403,0.9951144253021342,76,3964,3889,0.99871432244793,76,3964,3889
672,7b9aef91-bb4c-4f11-a54f-5019361b7c3b,33924,0.9895678092399404,87,6125,6039,0.9899837973191928,81,6869,6789
673,6981deaa-5188-4224-857e-d52f90b0bebf,2036,0.999484270242393,93,2031,1939,0.9994871794871795,87,2036,1950
674,bb32749e-c536-4342-98ec-7b06a4bf6b08,41027,0.9445882962195753,88,3949,3862,0.9477403756741678,88,5464,5377
675,b4f08587-f5e2-44fb-9b25-36014e051ccb,3956,0.9328841668826121,96,3954,3859,0.9842173350582147,90,3954,3865
676,cd103da3-e40d-400e-8ad6-3d2e944d908e,137616,0.9016282225237449,96,3043,2948,0.9827352742044685,90,3043,2954
677,ee303f86-757a-4cc5-9b91-7f8549cc4cb4,1902,0.9933554817275747,97,1902,1806,0.9966887417218543,91,1902,1812
678,10263d86-4038-4cb4-8392-65dbab8c9220,51738,0.9857928505957837,84,4447,4364,0.9949851834966947,78,4464,4387
679,babf1641-0213-4a69-888a-aaffe15b8b2d,2658,0.99609375,96,2655,2560,0.9984411535463756,90,2655,2566
680,02603c6a-8d38-474b-a9ac-75580316c71e,8369,0.981456178020691,98,5220,5123,0.9754545454545455,92,5591,5500
681,e25c2cfb-5c10-478f-9454-f69fb3360838,2405,0.9816440542697525,94,1346,1253,0.9861890375485541,88,2404,2317
682,ae979e71-47ce-4f4f-89f2-60e984d92be1,50810,0.9650076070419474,96,4696,4601,0.9850686037126715,96,5051,4956
683,8e0671e9-a192-489a-8b5a-5f1497ddff1b,54515,0.7332467953918547,3536,9698,6163,0.8194196790403631,3530,9698,6169
684,19810162-03f0-4b2e-89d4-824d503bbfc1,12407,0.9423122203908642,90,4336,4247,0.988929889298893,84,4690,4607
685,0eeee7c5-d115-4831-a718-fc432f05b416,11488,0.9767735155018392,91,9605,9515,0.9969579355921536,85,9617,9533
686,f83ecb8c-dc5d-4e9f-a049-412768e30c5b,13176,0.9287703939514524,101,5126,5026,0.9960254372019078,95,5126,5032
687,bdeb5437-377e-4563-9031-5799c3802b22,6148,0.8840436075322101,90,6143,6054,0.9874690849134378,84,6148,6065
688,4b0826b2-ff42-4542-b897-eace3ccfdfdc,7138,0.9740535942152275,84,7136,7053,0.9974500637484063,78,7136,7059
689,76725a28-5c3c-475b-861a-224590df047a,57425,0.8651794374393792,89,3181,3093,0.9596774193548387,83,3678,3596
690,fe2bdbc9-c6f5-4bf0-a15e-05063f309e38,4400,0.9986072423398329,91,4398,4308,0.9997681965693093,85,4398,4314
691,59103373-055f-4d0f-88dd-a0666b40ae23,15168,0.9713690786048933,90,3931,3842,0.9877445203865189,84,4326,4243
692,bfe410e2-6a06-4444-bb49-cc901d6a4abb,36466,0.9863218104949018,87,4107,4021,0.9945598417408507,81,4124,4044
693,4917c441-5413-4bcc-b0f3-c1c3ad5e6c93,40439,0.8612752721617418,91,19380,19290,0.992388546574846,85,19397,19313
694,485f226c-ef8c-4ee6-a90c-c4337d5bec3e,47311,0.8853288364249579,79,6008,5930,0.8808531911348109,79,6079,6001
695,ddf37a4c-5b6c-4f69-ac41-255f2f905be5,7408,0.9256110520722636,85,5730,5646,0.984331955922865,85,5892,5808
696,c2cd97ce-ca4a-41b6-9274-515f2b5d9f4f,29203,0.9802924348378894,94,3239,3146,0.9933712121212122,88,3255,3168
697,f2c4d2cf-20a5-4120-815d-5520badd5740,2548,0.8344923504867872,95,1532,1438,0.9379754242246928,89,1797,1709
698,e8829853-4780-4a70-b146-5e84b6f66464,1457,0.8219780219780219,89,1453,1365,0.87527352297593,83,1453,1371
699,a4a53a96-ba03-4379-a98f-134402429766,6464,0.9317738791423001,81,4697,4617,0.9876883888770962,75,4785,4711
700,2c1c66a6-877e-41b8-9243-208ddab6dd4c,115498,0.9661762683899354,79,7351,7273,0.9862160371106693,79,7623,7545
701,fe77f953-55e4-4f7c-93d5-fc3850819a60,73899,0.9466984884645983,91,7632,7542,0.9889839294971488,85,7800,7716
702,6d76f708-c3c1-413f-ab4f-9b1ede774b5c,17956,0.9427262313860252,96,5333,5238,0.9858886346300534,90,5333,5244
703,516f49b4-4bb9-49a4-833a-d0f33a4b6e7a,16318,0.8649155722326454,97,3294,3198,0.9758872934164183,91,3781,3691
704,a059fdd0-3f44-4f6b-a3a7-fa7352c05061,36744,0.9750962772785623,92,3986,3895,0.9917852133840913,92,5082,4991
705,c14c8def-7cf1-45b5-93d4-71d1a20cd11e,5451,0.9665653495440729,91,2064,1974,0.9798021434460017,85,2510,2426
706,ba7ce5b8-7c1d-428d-a2c9-83749e1a137d,30020,0.9321682464454977,98,6849,6752,0.9868976561362643,92,6960,6869
707,bc9d09b1-301e-4c73-9c3a-c4921a660edb,70621,0.9954138958954368,94,8815,8722,0.9937894849555627,88,9426,9339
708,b85f38c4-fe35-477b-b0af-b4938e6acf8f,5941,0.9840255591054313,115,4809,4695,0.9776506347219739,109,5701,5593
709,6a9a2fb0-24f5-4164-96fe-b7dba5efae10,25721,0.68539960463146,87,7168,7082,0.9756296641791045,87,8662,8576
710,ca4379a5-ed99-4463-b7a3-a1821fccc1f2,11869,0.9713467048710601,88,785,698,0.9940828402366864,82,250,169
711,ec4691c1-c1ab-4569-8923-113f06683e5d,25766,0.9395044648471891,95,8045,7951,0.9903225806451613,89,8148,8060
712,16dcef43-3807-42aa-bcc5-a8978b7d3064,11508,0.9108669108669109,94,5007,4914,0.9854162446830059,88,5024,4937
713,5383b46f-5a68-4c52-ad73-ea63e48d9dcb,12740,0.8333921637839746,77,5742,5666,0.9813664596273292,77,6516,6440
714,3b352c8d-f697-43b4-a6f7-13ce34b3d04f,9989,0.9987819732034104,95,5020,4926,0.9987834549878345,89,5020,4932
715,64c885df-c99a-4ef7-a57c-b13a0a127866,9322,0.9450704225352112,90,4349,4260,0.993905297702766,84,4349,4266
716,68937362-5bc5-4df3-80cb-bed4f253eee3,4948,0.9373007438894793,96,4800,4705,0.9963914243260454,90,4800,4711
717,67eabf8e-6f63-46b7-8859-7d39965a57f5,4100,0.9992429977289932,98,2739,2642,0.9985029940119761,92,4099,4008
718,6d016642-2295-4c48-a93c-97eded66fd03,83905,0.9984385456167745,98,4580,4483,0.9872043427685149,92,5249,5158
719,c3d9d362-3b6f-492e-b2bc-344ddf6eda50,97205,0.8298334540188269,88,2849,2762,0.9713793103448276,82,2981,2900
720,137fd6c0-54cd-433e-aeb5-41d8daff4678,49931,0.8816473410635746,88,5089,5002,0.9878048780487805,88,5089,5002
721,f95cab98-520d-48ef-8bec-4946b0a86d80,7861,0.984142239308025,90,6332,6243,0.9944118849666076,90,7426,7337
722,56afa091-dd6e-45c0-bd07-231f657385ab,41729,0.9109034267912772,96,4910,4815,0.9937772246421904,90,4910,4821
723,8dcb61a3-ab64-4c72-8e53-42fde4d29378,9875,0.9993493819128172,88,3161,3074,0.9839657936932121,82,3823,3742
724,cf8ea0d8-4355-4bc4-94c9-b2f4bb19714c,2197,0.9995226730310263,98,2192,2095,0.9995251661918328,92,2197,2106
725,a09b62b7-76ad-4571-9ed0-1999cfe201ce,73628,0.9900934050382112,98,7163,7066,0.992950252726789,92,7609,7518
726,7010ca00-7bf2-446a-9c10-3b6179cecbc8,36828,0.9257017061089708,92,5542,5451,0.9948689756276342,86,5542,5457
727,bd13e04f-e714-4d95-9994-17d1a5a70434,19811,0.9889705882352942,93,4988,4896,0.9947955390334573,87,5466,5380
728,282c1a0c-5432-4826-a566-388c7ccc761c,19627,0.7944199706314243,165,4931,4767,0.9917432621903723,160,6578,6419
729,dfb9c8ba-6c20-484c-b040-da39ed58a9cc,9407,0.925199709513435,97,4227,4131,0.9871887841430989,91,4227,4137
730,07980eba-960a-4909-856a-d4b7963be470,4311,0.9585253456221198,97,3351,3255,0.9954001839926403,91,3351,3261
731,b393623f-ee5e-447b-9435-f1f178182d97,36175,0.9706144256455922,91,3459,3369,0.9974954462659381,85,4476,4392
732,32f0a6b3-b73f-41ea-893d-07d390dc10fe,15992,0.9557816836262719,93,10902,10810,0.9806981898780939,87,10914,10828
733,cbf3391e-fc46-462f-9777-b3291a545f21,42802,0.9655870445344129,85,6012,5928,0.9918634333120613,79,6346,6268
734,a95c2b6d-334c-4f24-a0a2-db0b9c661c8c,26447,0.9939838591342627,94,6908,6815,0.9950067476383266,88,7497,7410
735,a189ebc2-8e6c-44d9-9bcf-af465dc2fdb6,12356,0.90763299922899,86,6570,6485,0.9799139167862266,80,7746,7667
736,ef4847dd-21c8-47ff-a2c0-0ec2c757254e,19735,0.9093555093555094,97,4906,4810,0.9879568106312292,91,4906,4816
737,7509a892-81b4-41c6-b1b5-b94574d7a94d,9068,0.9813240751825691,94,8446,8353,0.976471900089206,88,9055,8968
738,e6c76ca2-e1dc-4001-abaa-65e09ef6e721,65121,0.8605087928973877,78,5934,5857,0.974411951684679,78,6369,6292
739,3ae7791c-e8b9-4997-9aeb-4874836aafb7,8127,0.8480705622932745,97,4631,4535,0.9309832236143555,91,4799,4709
740,f3c0207c-c68a-48fd-9b7d-447a50d0f586,17193,0.9994600431965442,96,3799,3704,0.9993079584775086,90,4424,4335
741,ab60a9db-1a63-4337-9f98-a637daf7416d,1959,0.9924812030075187,95,1956,1862,0.9978586723768736,89,1956,1868
742,86c9334b-e75a-43fa-b867-09694fba03d2,4287,0.8665207877461707,94,3749,3656,0.9774176408076515,88,3851,3764
743,960a597a-17c0-40c9-9f90-2e2792aad450,34472,0.9575551782682513,92,3036,2945,0.9842139175257731,86,3189,3104
744,52cc2e7d-a6dc-4066-be00-a69e051e7940,5623,0.9515981735159817,91,3375,3285,0.9686003193187865,85,3842,3758
745,7fd64cbf-4694-4db5-9354-9ac08d25b917,62251,0.9505147791431419,100,6121,6022,0.9867012650016218,94,6259,6166
746,b03db544-4434-42e7-8dae-28354bf83423,3321,0.9975046787273861,95,3300,3206,0.9941158253329204,89,3317,3229
747,71037f45-583e-48bd-9302-cafa643fc647,13282,0.9868421052631579,94,7845,7752,0.99867197875166,88,8370,8283
748,c94d9166-7956-406b-8beb-aa6d30a788c0,4298,0.9997619614377529,94,4294,4201,0.9997623009270263,88,4294,4207
749,9d95b865-8b58-4329-9baf-f061fa9d9906,20924,0.9356223175965666,97,9183,9087,0.9935275080906149,91,9978,9888
750,51367aff-e345-4685-b0b9-3bb00e0ada11,10929,0.9964237818506929,92,9039,8948,0.982236369237088,86,9824,9739
751,de50f150-1aa1-4fcd-b461-e164d96055c7,9846,0.9612979550447862,92,6008,5917,0.9877523998675936,86,6127,6042
752,929502b7-6d7e-4c2f-8165-875f99dd13af,5160,0.9786941580756013,116,4480,4365,0.988771186440678,110,4829,4720
753,90cbd4a8-0c46-438a-a918-ba5748b20db9,10248,0.8935128518971848,91,7443,7353,0.9761841405002661,85,7600,7516
754,b8246824-b90b-4e5b-bc50-4e2031b684f8,67457,0.898727465535525,88,3859,3772,0.9752604166666666,82,3921,3840
755,9edca5b5-7875-4c0a-b60b-b5179319d12f,4443,0.9613848202396804,90,2342,2253,0.8992063492063492,84,3863,3780
756,894bab5b-e519-457d-9782-2a79b2ec8f99,3378,0.997867803837953,95,3377,3283,0.9996959562176954,89,3377,3289
757,0b100263-2837-4457-a122-d93c0d68032f,67544,0.9644204851752022,97,1951,1855,0.9764875239923224,91,2174,2084
758,47eaf658-1759-495e-93fe-3de4c57f55e8,21690,0.9951008645533141,86,7025,6940,0.9776022786121181,86,7809,7724
759,dcf708e6-9f0b-48f7-bf3e-ba97fc95da6b,6572,0.9974306269270298,91,3982,3892,0.9988945390227725,85,4607,4523
760,5b84b774-4192-4dbe-a138-7e013929a69c,38579,0.9972369819341127,94,4798,4705,0.9987263850562513,88,4798,4711
761,4f2fde51-8a3d-4e12-b0dc-cd8ddc471d4b,70459,0.9090186730234406,93,7643,7551,0.9769408147578785,87,7892,7806
762,ce7014bb-660a-437e-9ad1-88f63e8cff0c,7753,0.9829765717175122,90,6022,5933,0.9784469096671949,84,6393,6310
763,95cf1090-92fd-4c6d-a3d8-c4812b832a78,19737,0.9790153349475383,97,7530,7434,0.9969942498693152,91,7742,7652
764,dd0bbf95-d489-49e1-a797-4b078cb56338,44214,0.9883131201764057,91,13695,13605,0.9889875926877616,85,13705,13621
765,efa1277b-88e6-4e3d-81c5-9f7c4c6825a5,3049,0.9942509299966182,89,3045,2957,0.9996625042186973,83,3045,2963
766,ff7ab459-df1f-4230-9ccf-1a0858c08a14,7731,0.8941605839416058,93,5024,4932,0.9898744430943702,87,5024,4938
767,28fb60e2-47c5-48a7-8cd3-294483b6e6ad,1901,0.9994484280198566,85,1897,1813,0.999450247388675,79,1897,1819
768,f8fb1397-15f0-4df4-b977-542716057dca,45186,0.921621195395048,91,6431,6341,0.9641017636959576,85,6491,6407
769,9b175a21-19a0-4d59-8106-016947575eda,36164,0.9835303235807014,91,5251,5161,0.9900421294523171,85,5306,5222
770,caa48d8b-d206-4b05-9054-c0466bac3a27,71511,0.9408046675580406,95,8321,8227,0.9899332929047908,89,8333,8245
771,8dc5cba8-a1cb-407b-a668-1e21f7a54a13,40996,0.9500471253534402,95,3277,3183,0.9677154582763338,89,3743,3655
772,bc6edc47-dfdd-448b-a948-da4a5bc6a264,37851,0.9933514374005057,96,10774,10679,0.9951486838558979,90,11220,11131
773,9d249519-65dd-4b8c-a3dc-803f35763c5b,40422,0.9076376554174067,98,6853,6756,0.9888153053715968,98,6892,6795
774,734961bb-d66e-4b53-a5ea-974b03aba38e,4393,0.9964513839602555,91,2908,2818,0.9965217391304347,85,3534,3450
775,87634335-f803-49b2-b8d8-52956fb5279c,21815,0.9465259250666976,92,8712,8621,0.9930039823485093,86,9376,9291
776,df0917cb-cc45-4556-badb-df82d8ca442a,10773,0.9845355474831344,95,9729,9635,0.9888381532217149,89,9943,9855
777,676ed666-e122-4483-90aa-aaf3715fcc3c,34629,0.9340284019413986,82,5644,5563,0.9845641115593755,82,5782,5701
778,76a49c13-d557-423b-8e89-afb92e731028,3312,0.9996897300651567,86,3308,3223,0.9996897300651567,86,3308,3223
779,da22b8d1-3c34-4fcd-b1c3-b1d05a2199f2,20528,0.9973256531577864,85,4945,4861,0.994214259051885,79,5436,5358
780,d3819a4d-9dac-4667-830b-d10490bd11f5,40828,0.9318618042226487,93,6344,6252,0.9955257270693513,87,6344,6258
781,ed1f60ff-fc5b-4bb7-9757-b51e0abef915,5615,0.9415274463007159,99,5126,5028,0.9919555640681862,93,5313,5221
782,0cdcf179-ea9d-4a99-93fc-236265a16cc8,31817,0.9527737677871726,96,4944,4849,0.9885759306677172,90,5166,5077
783,8a098136-b925-4a0d-9b98-033f746d8716,4778,0.9612817089452603,93,3837,3745,0.9949346840842442,87,3837,3751
784,09e7316f-67c3-42be-bec4-8040e005aa63,5276,0.9572483482316362,92,5237,5146,0.9957586273375747,86,5272,5187
785,6a7baaae-f5be-49ba-a72e-7d7f0a67fd23,46898,0.9032451923076923,90,6745,6656,0.9905226480836237,84,7258,7175
786,41a2af95-8e4b-4176-a4d4-591fe4348e4f,60981,0.9977856510186005,90,4605,4516,0.9990285603264037,84,5230,5147
787,7f20ee1f-3d0f-4b54-bdab-d483d72577cd,7188,0.9845814977973568,91,4630,4540,0.9897007384376214,85,5230,5146
788,ac2ac158-d2df-44f3-b838-8221f5c1ef56,30002,0.9690560997328584,89,9072,8984,0.9985569985569985,83,9091,9009
789,55c9e346-0832-47e3-94e3-04197c783fd2,13481,0.9965181058495822,83,2954,2872,0.9803811659192825,83,3650,3568
790,eb165e16-1df4-4b0e-a5a3-6dc5fbbba490,16408,0.9096118780932535,97,3935,3839,0.9677920924033763,91,4592,4502
791,8f8cc6eb-fe43-41ac-8179-263a09951ae1,8146,0.9404588250895107,88,7628,7541,0.9916197459735498,82,7718,7637
792,cd8ac87e-c63e-4198-a96f-0f761e6e6092,7520,0.9959076771975773,94,6202,6109,0.998528209321341,88,6202,6115
793,243ae650-707c-4f4a-90d2-9b0a60ef0f5a,3435,0.9978481401782969,93,3345,3253,0.989247311827957,87,3434,3348
794,16aba1c5-0540-4763-bc31-ad21662cf957,3729,0.9975227085053675,97,3729,3633,0.9991755976916735,91,3729,3639
795,f9814e46-d9e6-4794-9608-e4d105944029,8501,0.9756668226485727,95,4368,4274,0.9979233528412309,89,5385,5297
796,c41e0d48-dd13-4c7d-bffd-961036f07fb1,23774,0.8875453446191052,100,7542,7443,0.9784850413749204,94,7948,7855
797,76b1b298-9ab3-48af-9eba-ae7c6ea191db,11776,0.9579719813208806,99,4595,4497,0.9953330504879083,93,4806,4714
798,e7de3545-2eef-420f-94ea-5d08881ff97d,5204,0.9343780607247796,97,5201,5105,0.9937389943259636,91,5201,5111
799,0b087f3b-143b-4948-88b9-c9a75d7c0aa8,1548,0.8677685950413223,91,816,726,0.9756572541382668,85,1111,1027
800,3e5cb86e-a584-4b3e-8f84-ac5e9c284e2a,25854,0.9983108108108109,89,3640,3552,0.9983164983164983,83,3646,3564
801,d4fa2a62-197b-45e1-a01d-4a6e0e7d2bae,64648,0.986892177589852,93,4822,4730,0.9953713444140543,87,4839,4753
802,8e11d913-6f48-417f-8d9f-48e8ccbb1086,95974,0.905241935483871,95,5550,5456,0.9830446672743847,89,5573,5485
803,5f3bdd48-a06e-4089-aa6f-c9a9038c49e6,3277,0.9949653870358716,97,3274,3178,0.9987437185929648,91,3274,3184
804,73443175-981d-4e3b-88ee-c449121fc634,8853,0.987431613189413,96,6858,6763,0.9923798358733881,90,6913,6824
805,3078f547-aa68-4666-91ad-e0113ebc59cc,18890,0.9434181818181818,91,6965,6875,0.991088565944612,85,7378,7294
806,1c6b0323-4d3b-468b-bd6a-763bc25fde2f,6462,0.9738445001791473,97,5678,5582,0.9964209019327129,91,5678,5588
807,f83a7e97-7c43-4de8-86c0-b18febb99af0,31141,0.9376528117359413,94,5001,4908,0.994471865745311,88,5152,5065
808,bc6c9f45-6fe0-4685-9348-40bd25c49a2f,8845,0.9038674033149171,86,2800,2715,0.9635558583106267,80,3015,2936
809,fc1d94ba-7451-4b23-a12c-4562a81d4000,5650,0.9935187121053732,96,4878,4783,0.9711902956785443,90,5365,5276
810,bac156c1-08dc-49ed-a1e5-6e9f5e5fc0ee,8552,0.9891721969961579,96,5821,5726,0.987193675889328,90,6414,6325
811,e43980ea-0ea8-4f62-93a6-49d5aa641f19,15672,0.9612198795180723,96,5407,5312,0.9952871356257637,90,5818,5729
812,d87dcbb5-44f8-4106-9466-8c6398adaadd,44951,0.9916792738275341,99,10674,10576,0.9969851771208441,93,12033,11941
813,805d0d78-440a-4250-b79b-94457a0857f7,36025,0.9036086607858861,90,6324,6235,0.9840049215625961,84,6585,6502
814,4f4291bc-027c-4d09-b99f-6a57249920d9,10543,0.986283185840708,91,4610,4520,0.9951573849878934,85,4627,4543
815,a5091142-fb4e-4076-af23-89077c164475,10315,0.9805349390841619,94,7234,7141,0.9913397191969557,88,7708,7621
816,9adeecc4-82c5-40f4-974c-9a15ff8d71b7,2311,0.9972826086956522,99,2306,2208,0.9995505617977528,87,2311,2225
817,8a30727d-44a5-4769-bc28-efca760e1dfa,77016,0.9499323410013532,89,6000,5912,0.9910442717134167,83,6000,5918
818,1c510fa8-ee16-42f7-bcc0-fb5bc9de0259,64158,0.9533917858790956,127,6627,6501,0.987469806763285,121,6744,6624
819,0bfcdf43-2a29-4004-a89a-e04aca7dcd19,1456,0.998533724340176,91,1454,1364,0.9985401459854014,85,1454,1370
820,a07d6e6f-5be6-49f6-9c99-afab651df3bb,33223,0.9453658536585365,117,12416,12300,0.9462051032016903,111,12416,12306
821,9cbb4780-97ca-464b-a452-e4f039736505,1322,0.9950980392156863,97,1320,1224,0.9991869918699187,91,1320,1230
822,bbd829ef-38cc-400a-bd3b-52379b880a84,2013,0.9994761655316919,100,2008,1909,0.9994791666666667,94,2013,1920
823,c4b1fabc-a867-4d46-a8f9-91a87bce0c12,42555,0.9232401839405731,89,8569,8481,0.9928017718715393,83,9112,9030
824,9d62de8e-ca92-4ced-b6ce-4b585db4a132,1249,0.9991326973113617,94,1246,1153,0.999137187230371,88,1246,1159
825,86701c39-9885-4566-838c-dc501c03fd9c,11371,0.9408025427095749,99,7649,7551,0.9956331877729258,93,7649,7557
826,b143b864-52bf-4e35-a79a-ee92324865d3,34218,0.9878048780487805,90,5009,4920,0.9880070546737213,84,5753,5670
827,d28f53a2-f70d-48f3-a604-618682cd060a,1532,0.9993060374739764,89,1529,1441,0.9993089149965446,83,1529,1447
828,7cd9edd6-67f1-431b-8454-46b8b936dce3,15292,0.9977220956719818,89,966,878,0.9547206165703276,82,2157,2076
829,27a1da43-f22e-4d3f-b682-405821bf1669,19089,0.974112426035503,96,5503,5408,0.9977835241965275,90,5503,5414
830,e42500ee-1c50-4ea8-af82-fcc6c7ea68b0,15039,0.7776536312849162,326,1220,895,0.972972972972973,86,1639,1554
831,20277705-6591-4886-a7ab-043c4ce51229,3956,0.9272162814763711,91,2989,2899,0.973305954825462,85,3006,2922
832,6c381424-40c8-4d95-87fe-a09b8960d868,50479,0.99067055393586,90,10379,10290,0.9971685971685972,84,11738,11655
833,ecf41ccf-b801-40cf-a243-66533dd12a34,1380,0.9992254066615027,86,1376,1291,0.9992289899768697,80,1376,1297
834,91a0411e-c8f2-4e44-b757-e2df56a0469b,5047,0.9389876880984952,97,3751,3655,0.9702539298669891,91,4225,4135
835,f9f0ba78-f87c-42e7-abb4-7f21258be75b,5533,0.9698085419734904,95,5526,5432,0.99834680382072,89,5532,5444
836,aeb8ec68-e181-4742-8f76-d4afca4fa310,1089,0.9989909182643795,95,1085,991,0.9989969909729187,89,1085,997
837,cba74065-c2b9-493b-986e-ae092b274097,8901,0.9678925861062464,93,5231,5139,0.9930675909878682,87,5279,5193
838,ac8223c7-de94-47ff-8e34-669c151469fb,10780,0.9713674070109714,93,3829,3737,0.9879289940828402,87,4311,4225
839,68dead68-e85f-4e29-8e4a-13dc04a3201c,30585,0.9738375697458153,98,8162,8065,0.9932285368802902,92,8361,8270
840,0d45b4dc-2af2-4a36-bf86-6c006b372861,10171,0.9442664958360025,84,4766,4683,0.977598385469223,78,5032,4955
841,e7b3a603-d800-48a8-ae69-bd4e6d09834a,1735,0.8550548112058465,92,1733,1642,0.8658980582524272,86,1733,1648
