Serial,sequence_ID,sequence_length,telo_density,Telomere_start,Telomere_end,Telomere_length,telo_density_mismatch,Telomere_start_mismatch,Telomere_end_mismatch,Telomere_length_mismatch
3347,e2c20cf3-a129-4bf3-b56c-c958f084a96f runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1069 start_time=2025-11-21T16:29:53.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=e2c20cf3-a129-4bf3-b56c-c958f084a96f basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,28953,0.9385697227013401,79,7615,7537,0.9982968688589021,73,7705,7633
3348,0e334cd8-e5de-444b-927e-127f89c75e1f runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2309 start_time=2025-11-21T16:19:16.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=0e334cd8-e5de-444b-927e-127f89c75e1f basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,62529,0.9442446043165468,91,4538,4448,0.9788235294117648,85,4759,4675
3349,a03a9d68-06e3-467c-a8cb-b2d664474daa runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2109 start_time=2025-11-21T16:51:37.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=a03a9d68-06e3-467c-a8cb-b2d664474daa basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,7158,0.9272727272727272,95,6914,6820,0.9864633798803077,89,7106,7018
3350,c4fdcacb-66bd-44f6-816c-f34e4ecfdfb4 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2436 start_time=2025-11-21T16:59:51.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=c4fdcacb-66bd-44f6-816c-f34e4ecfdfb4 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,16415,0.8797101449275362,88,4227,4140,0.9851068940667788,82,4244,4163
3351,ae036558-697c-4aa1-9d92-64a92dac957d runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=170 start_time=2025-11-21T17:08:02.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=ae036558-697c-4aa1-9d92-64a92dac957d basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,5810,0.9193669932177845,99,4079,3981,0.9770034843205575,93,4397,4305
3352,2e6348ed-14cf-4f04-a9be-1734e75f8d39 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1460 start_time=2025-11-21T17:19:22.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=2e6348ed-14cf-4f04-a9be-1734e75f8d39 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,8610,0.9635928143712574,91,8440,8350,0.9941335210606594,85,8607,8523
3353,9ae4f050-d647-4402-90c4-c284c81bf065 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1549 start_time=2025-11-21T17:31:54.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=9ae4f050-d647-4402-90c4-c284c81bf065 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,2416,0.9965753424657534,76,2411,2336,0.9995728321230244,76,2416,2341
3354,72bbd341-cd46-43cb-8e6f-15cc3055636e runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2182 start_time=2025-11-21T17:41:43.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=72bbd341-cd46-43cb-8e6f-15cc3055636e basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,13503,0.9778966412333832,91,12803,12713,0.9936405805775849,85,13450,13366
3355,4b8ae56d-3786-4723-9bcb-4839286dd852 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=854 start_time=2025-11-21T17:52:01.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=4b8ae56d-3786-4723-9bcb-4839286dd852 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,8136,0.9908051689860835,89,8136,8048,0.9970178926441352,89,8136,8048
3356,b7e2f724-6ac6-4e5a-a5e0-6633cb1bf335 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2620 start_time=2025-11-21T18:02:11.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=b7e2f724-6ac6-4e5a-a5e0-6633cb1bf335 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,21156,0.9106421194431972,91,4544,4454,0.9818141494788202,85,4593,4509
3357,17fc9ffc-7da4-49c7-aa61-8a53048f2171 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1413 start_time=2025-11-21T18:20:16.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=17fc9ffc-7da4-49c7-aa61-8a53048f2171 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,5006,0.9997967892704734,86,5006,4921,0.9997970367363507,80,5006,4927
3358,da8b94f8-bf55-4716-9981-db6535c6bb71 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2402 start_time=2025-11-21T17:53:00.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=da8b94f8-bf55-4716-9981-db6535c6bb71 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,58606,0.9188770571151984,87,5251,5165,0.9913122171945702,81,5605,5525
3359,aeb6805b-be35-48c9-8b33-7a88338d9ae7 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1696 start_time=2025-11-21T18:44:42.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=aeb6805b-be35-48c9-8b33-7a88338d9ae7 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,9608,0.9020323084940073,93,3930,3838,0.9782608695652174,87,4318,4232
3360,9e6f3d23-e057-49c1-89aa-69b8036fdcf2 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=402 start_time=2025-11-21T19:00:53.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=9e6f3d23-e057-49c1-89aa-69b8036fdcf2 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,5435,0.9152542372881356,91,5341,5251,0.9864278982092366,85,5389,5305
3361,e1c79570-d66a-4364-a6a1-1f007a51d485 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1105 start_time=2025-11-21T19:13:28.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=e1c79570-d66a-4364-a6a1-1f007a51d485 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,5170,0.9980338183248132,82,5167,5086,0.9992135273299253,82,5167,5086
3362,d1c93741-7101-4cde-b68c-f284c0568f8c runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2590 start_time=2025-11-21T19:32:38.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=d1c93741-7101-4cde-b68c-f284c0568f8c basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,11472,0.9697732997481109,86,5246,5161,0.9830199014058791,80,5556,5477
3363,b8cc3702-8474-4dc4-a5de-6258e5245aee runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2169 start_time=2025-11-21T19:44:32.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=b8cc3702-8474-4dc4-a5de-6258e5245aee basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,14674,0.8592101296352126,92,6725,6634,0.9813681128560021,86,7599,7514
3364,3ccb8775-906f-4768-8fb2-0bc06bec6a8e runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2569 start_time=2025-11-21T18:59:32.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=3ccb8775-906f-4768-8fb2-0bc06bec6a8e basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,80608,0.966842040866267,90,8262,8173,0.9845046364080039,84,8279,8196
3365,fa3f282a-cf54-40ca-8d05-07bcb04a9ad2 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1440 start_time=2025-11-21T20:02:19.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=fa3f282a-cf54-40ca-8d05-07bcb04a9ad2 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,7474,0.9997288503253796,95,7470,7376,0.999729070712544,89,7470,7382
3366,aeea7412-4e5d-4467-bde7-34468d790f06 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=553 start_time=2025-11-21T20:13:48.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=aeea7412-4e5d-4467-bde7-34468d790f06 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,14813,0.9692849949647533,99,12014,11916,0.9942908408775794,93,12353,12261
3367,6edd8889-aecf-4142-b4d3-8677b63d8aba runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1421 start_time=2025-11-21T20:21:32.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=6edd8889-aecf-4142-b4d3-8677b63d8aba basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,1969,0.999466097170315,96,1968,1873,0.9994694960212201,84,1968,1885
3368,22bba96e-167a-4c78-a400-21ca5f624715 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1698 start_time=2025-11-21T20:19:51.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=22bba96e-167a-4c78-a400-21ca5f624715 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,43646,0.9223993288590604,92,9627,9536,0.992563887725178,86,9633,9548
3369,d3da1805-186d-4ad4-b0b4-2992b713b03f runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=428 start_time=2025-11-21T20:38:23.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=d3da1805-186d-4ad4-b0b4-2992b713b03f basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,4693,0.999782466826191,92,4688,4597,0.9997829861111112,86,4693,4608
3370,ef451509-58a2-47d6-ae9e-ad66c1466340 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=553 start_time=2025-11-19T23:50:22.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=ef451509-58a2-47d6-ae9e-ad66c1466340 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,17812,0.9061102831594635,113,2125,2013,0.9798692810457517,71,3895,3825
3371,7f64a865-edc1-41b3-9dc3-9787dd18d30e runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2781 start_time=2025-11-19T23:54:20.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=7f64a865-edc1-41b3-9dc3-9787dd18d30e basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,9685,0.99812382739212,92,9685,9594,0.999375,86,9685,9600
3372,b2e0ae61-3b1a-4cf0-b954-8118fdecc5c9 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=248 start_time=2025-11-19T23:58:23.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=b2e0ae61-3b1a-4cf0-b954-8118fdecc5c9 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,1454,0.998533724340176,90,1453,1364,0.9985401459854014,84,1453,1370
3373,8b210b06-e066-41b1-b2fc-ebd099337062 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2898 start_time=2025-11-20T00:03:05.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=8b210b06-e066-41b1-b2fc-ebd099337062 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,18741,0.9101620029455081,94,2809,2716,0.9955914768552535,88,2809,2722
3374,634cf1a2-487b-4c66-8b9b-cc0173a97269 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=78 start_time=2025-11-20T00:07:05.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=634cf1a2-487b-4c66-8b9b-cc0173a97269 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,7345,0.9998621640248104,86,7340,7255,0.9998624862486248,74,7345,7272
3375,d7101e8e-c5ba-47de-9d18-fabdc8a33e76 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1049 start_time=2025-11-20T00:11:39.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=d7101e8e-c5ba-47de-9d18-fabdc8a33e76 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,8637,0.9458522272606028,94,7591,7498,0.9839074679406588,88,8041,7954
3376,87eda67b-1fcd-472a-ba84-1a36fdf28b9e runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1950 start_time=2025-11-21T18:20:18.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=87eda67b-1fcd-472a-ba84-1a36fdf28b9e basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,3128,0.9993416721527321,90,3127,3038,0.9993429697766097,84,3127,3044
3377,f48bbde8-b536-4d20-b4e7-478cb0d0f9df runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2226 start_time=2025-11-21T18:32:45.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=f48bbde8-b536-4d20-b4e7-478cb0d0f9df basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,1644,0.9993593850096092,81,1641,1561,0.9993593850096092,81,1641,1561
3378,e4090dd8-c266-433e-afac-577864fbc2b6 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2278 start_time=2025-11-21T18:47:27.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=e4090dd8-c266-433e-afac-577864fbc2b6 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,12325,0.9474097331240189,90,7733,7644,0.9884313969399179,84,8122,8039
3379,93dc9e4a-cfe4-458c-a7e7-78bb7a5f56a0 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=419 start_time=2025-11-21T19:01:46.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=93dc9e4a-cfe4-458c-a7e7-78bb7a5f56a0 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,4597,0.9995557529986673,95,4596,4502,0.9995563442768411,89,4596,4508
3380,49133650-e3c4-48b5-8ba8-03165426057d runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1696 start_time=2025-11-21T19:13:01.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=49133650-e3c4-48b5-8ba8-03165426057d basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,14378,0.9435946462715105,91,2182,2092,0.9450211457131872,85,2685,2601
3381,2fbd3f4e-1839-4e98-b8a2-85cf5609ae2b runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=676 start_time=2025-11-21T19:34:09.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=2fbd3f4e-1839-4e98-b8a2-85cf5609ae2b basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,13519,0.9292035398230089,174,7857,7684,0.999220475509939,168,7864,7697
3382,e4a3346f-48fa-4604-a218-7b9720b50a2d runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1953 start_time=2025-11-21T18:46:31.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=e4a3346f-48fa-4604-a218-7b9720b50a2d basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,50470,0.8640544286254253,99,8035,7937,0.9613496160141005,93,8035,7943
3383,249a65d5-7b34-44dc-9908-f1e8d9f5c6aa runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1350 start_time=2025-11-21T19:53:15.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=249a65d5-7b34-44dc-9908-f1e8d9f5c6aa basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,3488,0.9976674441852715,83,3083,3001,0.9976720984369803,77,3083,3007
3384,91e687bf-28b9-4a57-b11d-cb1cf5061ca4 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=878 start_time=2025-11-21T20:04:35.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=91e687bf-28b9-4a57-b11d-cb1cf5061ca4 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,5746,0.9229133439659756,86,5728,5643,0.9916799433528058,80,5728,5649
3385,0a184c52-5a8e-41e4-b8ee-ed12b588aa07 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1350 start_time=2025-11-21T20:16:20.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=0a184c52-5a8e-41e4-b8ee-ed12b588aa07 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,7070,0.9802880970432145,84,5359,5276,0.9880974872473077,84,5376,5293
3386,48d92634-e1ce-413d-af59-22c41e8fcfa4 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1635 start_time=2025-11-21T20:22:04.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=48d92634-e1ce-413d-af59-22c41e8fcfa4 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,3151,0.967677440853049,101,3101,3001,0.9957432874918141,95,3148,3054
3387,253fce5a-071c-4d24-8815-2f7457ef8888 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=226 start_time=2025-11-21T20:31:45.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=253fce5a-071c-4d24-8815-2f7457ef8888 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,2222,0.999530736743313,89,2219,2131,0.9995320542817033,83,2219,2137
3388,27c87f02-3f6e-4a50-902e-96814b3d5b94 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1865 start_time=2025-11-21T20:39:00.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=27c87f02-3f6e-4a50-902e-96814b3d5b94 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,2205,0.9971509971509972,93,2198,2106,0.9995278564683664,87,2204,2118
3389,f93be243-000d-48c1-9ff1-0ba0e5c2e5a5 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1978 start_time=2025-11-19T23:51:08.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=f93be243-000d-48c1-9ff1-0ba0e5c2e5a5 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,9862,0.8958470665787739,116,6183,6068,0.9848976940565118,110,6267,6158
3390,98f30de5-71ef-4f92-93e8-e1d2969eed20 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2576 start_time=2025-11-19T23:53:17.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=98f30de5-71ef-4f92-93e8-e1d2969eed20 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,30942,0.9596320899335717,87,4000,3914,0.9846704138988247,87,4000,3914
3391,f6f1c37a-50de-49f3-8c5a-aaedd3140acd runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=561 start_time=2025-11-19T23:58:30.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=f6f1c37a-50de-49f3-8c5a-aaedd3140acd basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,10801,0.9884833105602187,95,5217,5123,0.996518233461609,89,5545,5457
3392,0de9dc39-2fbf-40f2-bc3a-ca21dc0ff92f runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2217 start_time=2025-11-20T00:03:53.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=0de9dc39-2fbf-40f2-bc3a-ca21dc0ff92f basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,18224,0.9662105557106954,86,10828,10743,0.9959996278723602,80,10828,10749
